 written on 20Apr2023 at 11:02:31 
           4
         205
    4    2    2    2    4    2    1    1    1    2    2    1    1    1    2
    4    2    2    2    4    4    2    2    2    4    2    1    1    1    2
    2    1    1    1    2    2    1    1    1    2    2    1    1    1    2
    2    1    1    1    2    4    2    2    2    4    2    1    1    1    2
    2    1    1    1    2    2    1    1    1    2    2    1    1    1    2
    2    1    1    1    2    2    1    1    1    2    4    2    2    2    4
    2    1    1    1    2    2    1    1    1    2    2    1    1    1    2
    2    1    1    1    2    2    1    1    1    2    4    2    2    2    4
    2    1    1    1    2    2    1    1    1    2    2    1    1    1    2
    2    1    1    1    2    2    1    1    1    2    2    1    1    1    2
    4    2    2    2    4    2    1    1    1    2    2    1    1    1    2
    2    1    1    1    2    2    1    1    1    2    2    1    1    1    2
    4    2    2    2    4    4    2    2    2    4    2    1    1    1    2
    2    1    1    1    2    4    2    2    2    4
    2    4   -2    2    2    0.000028    0.000000
    2    4   -2    3    2    0.000035   -0.000000
    2    4   -2    4    2    0.000070    0.000000
    2    4   -2    1    3    0.000070   -0.000000
    2    4   -2    2    3   -0.000047    0.000000
    2    4   -2    3    3    0.000036   -0.000000
    2    4   -2    4    3   -0.000006    0.000000
    2    4   -2    1    4    0.000035   -0.000000
    2    4   -2    2    4   -0.000115   -0.000000
    2    4   -2    3    4   -0.000038   -0.000000
    2    4   -2    4    4    0.000036    0.000000
    2    4   -1    1    1    0.000062   -0.000000
    2    4   -1    2    1    0.000139    0.000000
    2    4   -1    3    1    0.000032    0.000000
    2    4   -1    4    1   -0.000047    0.000000
    2    4   -1    1    2    0.000988   -0.000000
    2    4   -1    2    2    0.000062    0.000000
    2    4   -1    3    2    0.000025    0.000000
    2    4   -1    4    2   -0.000119   -0.000000
    2    4   -1    1    3   -0.000119    0.000000
    2    4   -1    2    3   -0.000047    0.000000
    2    4   -1    3    3    0.000061   -0.000000
    2    4   -1    4    3   -0.000006   -0.000000
    2    4   -1    1    4    0.000025    0.000000
    2    4   -1    2    4    0.000032   -0.000000
    2    4   -1    3    4   -0.000182    0.000000
    2    4   -1    4    4    0.000061    0.000000
    2    4    0    1    1    0.002619    0.000000
    2    4    0    2    1   -0.000562    0.000000
    2    4    0    3    1   -0.003655   -0.000000
    2    4    0    4    1    0.000000    0.000000
    2    4    0    1    2    0.000988    0.000000
    2    4    0    2    2    0.002619   -0.000000
    2    4    0    3    2    0.000025   -0.000000
    2    4    0    4    2   -0.001511    0.000000
    2    4    0    1    3   -0.001511    0.000000
    2    4    0    2    3    0.000000   -0.000000
    2    4    0    3    3    0.002634    0.000000
    2    4    0    4    3    0.000589    0.000000
    2    4    0    1    4    0.000025   -0.000000
    2    4    0    2    4   -0.003656    0.000000
    2    4    0    3    4   -0.000182   -0.000000
    2    4    0    4    4    0.002634   -0.000000
    2    4    1    1    1    0.000062    0.000000
    2    4    1    2    1   -0.000562   -0.000000
    2    4    1    3    1    0.000032   -0.000000
    2    4    1    4    1    0.000000    0.000000
    2    4    1    1    2   -0.000131    0.000000
    2    4    1    2    2    0.000062   -0.000000
    2    4    1    3    2    0.000035   -0.000000
    2    4    1    4    2   -0.000119    0.000000
    2    4    1    1    3   -0.000120   -0.000000
    2    4    1    2    3    0.000000   -0.000000
    2    4    1    3    3    0.000061    0.000000
    2    4    1    4    3    0.000589    0.000000
    2    4    1    1    4    0.000035   -0.000000
    2    4    1    2    4    0.000032    0.000000
    2    4    1    3    4   -0.000038    0.000000
    2    4    1    4    4    0.000061   -0.000000
    2    4    2    1    1    0.000027   -0.000000
    2    4    2    2    1    0.000139   -0.000000
    2    4    2    3    1   -0.000115    0.000000
    2    4    2    4    1   -0.000047    0.000000
    2    4    2    1    2   -0.000131   -0.000000
    2    4    2    2    2    0.000028    0.000000
    2    4    2    3    2    0.000035   -0.000000
    2    4    2    4    2    0.000070    0.000000
    2    4    2    1    3    0.000070   -0.000000
    2    4    2    2    3   -0.000047    0.000000
    2    4    2    3    3    0.000036   -0.000000
    2    4    2    4    3   -0.000006    0.000000
    2    4    2    1    4    0.000035   -0.000000
    2    4    2    2    4   -0.000115   -0.000000
    2    4    2    3    4   -0.000038   -0.000000
    2    4    2    4    4    0.000036    0.000000
    3    0   -2    1    1    0.000085   -0.000000
    3    0   -2    2    1   -0.000007    0.000000
    3    0   -2    3    1   -0.000011    0.000000
    3    0   -2    4    1   -0.000007   -0.000000
    3    0   -2    1    2   -0.000007   -0.000000
    3    0   -2    2    2    0.000085    0.000000
    3    0   -2    3    2   -0.000007    0.000000
    3    0   -2    4    2   -0.000011    0.000000
    3    0   -2    1    3   -0.000011   -0.000000
    3    0   -2    2    3   -0.000007   -0.000000
    3    0   -2    3    3    0.000093   -0.000000
    3    0   -2    4    3    0.000007   -0.000000
    3    0   -2    1    4   -0.000007    0.000000
    3    0   -2    2    4   -0.000011   -0.000000
    3    0   -2    3    4    0.000007    0.000000
    3    0   -2    4    4    0.000093   -0.000000
    3    0   -1    1    1    0.000085    0.000000
    3    0   -1    2    1   -0.000007   -0.000000
    3    0   -1    3    1   -0.000008    0.000000
    3    0   -1    4    1   -0.000007    0.000000
    3    0   -1    1    2   -0.000376    0.000000
    3    0   -1    2    2    0.000085   -0.000000
    3    0   -1    3    2    0.000124   -0.000000
    3    0   -1    4    2   -0.000008    0.000000
    3    0   -1    1    3   -0.000008    0.000000
    3    0   -1    2    3   -0.000007    0.000000
    3    0   -1    3    3    0.000083    0.000000
    3    0   -1    4    3    0.000006    0.000000
    3    0   -1    1    4    0.000124   -0.000000
    3    0   -1    2    4   -0.000008    0.000000
    3    0   -1    3    4   -0.000110   -0.000000
    3    0   -1    4    4    0.000083   -0.000000
    3    0    0    1    1   -0.003801    0.000000
    3    0    0    2    1   -0.000376    0.000000
    3    0    0    3    1    0.004645    0.000000
    3    0    0    4    1    0.000124   -0.000000
    3    0    0    1    2   -0.000376   -0.000000
    3    0    0    2    2   -0.003801    0.000000
    3    0    0    3    2    0.000124   -0.000000
    3    0    0    4    2    0.004645    0.000000
    3    0    0    1    3    0.004645   -0.000000
    3    0    0    2    3    0.000124    0.000000
    3    0    0    3    3   -0.003818   -0.000000
    3    0    0    4    3   -0.000110    0.000000
    3    0    0    1    4    0.000124    0.000000
    3    0    0    2    4    0.004645   -0.000000
    3    0    0    3    4   -0.000110   -0.000000
    3    0    0    4    4   -0.003818   -0.000000
    3    0    1    1    1    0.000085   -0.000000
    3    0    1    2    1   -0.000376   -0.000000
    3    0    1    3    1   -0.000008   -0.000000
    3    0    1    4    1    0.000124    0.000000
    3    0    1    1    2   -0.000007    0.000000
    3    0    1    2    2    0.000085    0.000000
    3    0    1    3    2   -0.000007   -0.000000
    3    0    1    4    2   -0.000008   -0.000000
    3    0    1    1    3   -0.000008   -0.000000
    3    0    1    2    3    0.000124    0.000000
    3    0    1    3    3    0.000083   -0.000000
    3    0    1    4    3   -0.000110    0.000000
    3    0    1    1    4   -0.000007   -0.000000
    3    0    1    2    4   -0.000008   -0.000000
    3    0    1    3    4    0.000006   -0.000000
    3    0    1    4    4    0.000083    0.000000
    3    0    2    1    1    0.000085   -0.000000
    3    0    2    2    1   -0.000007    0.000000
    3    0    2    3    1   -0.000011    0.000000
    3    0    2    4    1   -0.000007   -0.000000
    3    0    2    1    2   -0.000007   -0.000000
    3    0    2    2    2    0.000085    0.000000
    3    0    2    3    2   -0.000007    0.000000
    3    0    2    4    2   -0.000011    0.000000
    3    0    2    1    3   -0.000011   -0.000000
    3    0    2    2    3   -0.000007   -0.000000
    3    0    2    3    3    0.000093    0.000000
    3    0    2    4    3    0.000007   -0.000000
    3    0    2    1    4   -0.000007    0.000000
    3    0    2    2    4   -0.000011   -0.000000
    3    0    2    3    4    0.000007    0.000000
    3    0    2    4    4    0.000093    0.000000
    3    1   -2    1    1    0.000007   -0.000000
    3    1   -2    2    1    0.000019    0.000000
    3    1   -2    3    1   -0.000063   -0.000000
    3    1   -2    4    1    0.000035    0.000000
    3    1   -2    1    2   -0.000034    0.000000
    3    1   -2    2    2    0.000007    0.000000
    3    1   -2    3    2    0.000012    0.000000
    3    1   -2    4    2   -0.000115   -0.000000
    3    1   -2    1    3    0.000142   -0.000000
    3    1   -2    2    3    0.000007    0.000000
    3    1   -2    3    3    0.000013   -0.000000
    3    1   -2    4    3   -0.000038   -0.000000
    3    1   -2    1    4    0.000034   -0.000000
    3    1   -2    2    4   -0.000152   -0.000000
    3    1   -2    3    4    0.000021    0.000000
    3    1   -2    4    4    0.000013    0.000000
    3    1   -1    1    1    0.000005   -0.000000
    3    1   -1    2    1    0.000020   -0.000000
    3    1   -1    3    1   -0.000062   -0.000000
    3    1   -1    4    1    0.000035   -0.000000
    3    1   -1    1    2    0.000050    0.000000
    3    1   -1    2    2    0.000005    0.000000
    3    1   -1    3    2    0.000144    0.000000
    3    1   -1    4    2    0.000032   -0.000000
    3    1   -1    1    3   -0.000037   -0.000000
    3    1   -1    2    3    0.000007   -0.000000
    3    1   -1    3    3    0.000004   -0.000000
    3    1   -1    4    3   -0.000038    0.000000
    3    1   -1    1    4    0.000008   -0.000000
    3    1   -1    2    4    0.000104   -0.000000
    3    1   -1    3    4   -0.000298    0.000000
    3    1   -1    4    4    0.000004    0.000000
    3    1    0    1    1    0.004277    0.000000
    3    1    0    2    1   -0.000204   -0.000000
    3    1    0    3    1    0.001939   -0.000001
    3    1    0    4    1    0.000025    0.000000
    3    1    0    1    2    0.000050   -0.000000
    3    1    0    2    2    0.004277   -0.000000
    3    1    0    3    2    0.000144   -0.000000
    3    1    0    4    2   -0.003656   -0.000001
    3    1    0    1    3   -0.047237   -0.000000
    3    1    0    2    3    0.000038    0.000000
    3    1    0    3    3    0.004277    0.000000
    3    1    0    4    3   -0.000182    0.000000
    3    1    0    1    4    0.000008   -0.000000
    3    1    0    2    4    0.015050   -0.000000
    3    1    0    3    4   -0.000298    0.000000
    3    1    0    4    4    0.004277   -0.000000
    3    1    1    1    1    0.000005    0.000000
    3    1    1    2    1   -0.000204    0.000000
    3    1    1    3    1   -0.000062    0.000000
    3    1    1    4    1    0.000025   -0.000000
    3    1    1    1    2   -0.000034   -0.000000
    3    1    1    2    2    0.000005   -0.000000
    3    1    1    3    2    0.000012    0.000000
    3    1    1    4    2    0.000032    0.000000
    3    1    1    1    3   -0.000037    0.000000
    3    1    1    2    3    0.000038   -0.000000
    3    1    1    3    3    0.000004    0.000000
    3    1    1    4    3   -0.000182   -0.000000
    3    1    1    1    4    0.000034   -0.000000
    3    1    1    2    4    0.000104    0.000000
    3    1    1    3    4    0.000021   -0.000000
    3    1    1    4    4    0.000004   -0.000000
    3    1    2    1    1    0.000007   -0.000000
    3    1    2    2    1    0.000019    0.000000
    3    1    2    3    1   -0.000063   -0.000000
    3    1    2    4    1    0.000035    0.000000
    3    1    2    1    2   -0.000034    0.000000
    3    1    2    2    2    0.000007    0.000000
    3    1    2    3    2    0.000012    0.000000
    3    1    2    4    2   -0.000115   -0.000000
    3    1    2    1    3    0.000142   -0.000000
    3    1    2    2    3    0.000007    0.000000
    3    1    2    3    3    0.000013   -0.000000
    3    1    2    4    3   -0.000038   -0.000000
    3    1    2    1    4    0.000034   -0.000000
    3    1    2    2    4   -0.000152   -0.000000
    3    1    2    3    4    0.000021    0.000000
    3    1    2    4    4    0.000013    0.000000
    3    2   -2    1    1    0.000007    0.000000
    3    2   -2    2    1    0.000019   -0.000000
    3    2   -2    3    1    0.000070   -0.000000
    3    2   -2    4    1    0.000035    0.000000
    3    2   -2    1    2   -0.000034    0.000000
    3    2   -2    2    2    0.000007   -0.000000
    3    2   -2    3    2   -0.000047   -0.000000
    3    2   -2    4    2   -0.000115    0.000000
    3    2   -2    1    3   -0.000011    0.000000
    3    2   -2    2    3   -0.000007   -0.000000
    3    2   -2    3    3    0.000013    0.000000
    3    2   -2    4    3    0.000006    0.000000
    3    2   -2    1    4    0.000034    0.000000
    3    2   -2    2    4   -0.000152    0.000000
    3    2   -2    3    4    0.000086   -0.000000
    3    2   -2    4    4    0.000013   -0.000000
    3    2   -1    1    1    0.000005    0.000000
    3    2   -1    2    1    0.000020    0.000000
    3    2   -1    3    1   -0.000119    0.000000
    3    2   -1    4    1    0.000035    0.000000
    3    2   -1    1    2    0.000050    0.000000
    3    2   -1    2    2    0.000005   -0.000000
    3    2   -1    3    2    0.000000    0.000000
    3    2   -1    4    2    0.000032   -0.000000
    3    2   -1    1    3   -0.000008   -0.000000
    3    2   -1    2    3   -0.000007   -0.000000
    3    2   -1    3    3    0.000004    0.000000
    3    2   -1    4    3    0.000006   -0.000000
    3    2   -1    1    4    0.000008    0.000000
    3    2   -1    2    4    0.000104    0.000000
    3    2   -1    3    4   -0.000637   -0.000000
    3    2   -1    4    4    0.000004   -0.000000
    3    2    0    1    1    0.004277    0.000000
    3    2    0    2    1   -0.000204   -0.000000
    3    2    0    3    1   -0.001511    0.000000
    3    2    0    4    1    0.000025    0.000000
    3    2    0    1    2    0.000050   -0.000000
    3    2    0    2    2    0.004277   -0.000000
    3    2    0    3    2    0.000000    0.000000
    3    2    0    4    2   -0.003656   -0.000000
    3    2    0    1    3    0.004645   -0.000000
    3    2    0    2    3    0.000124   -0.000000
    3    2    0    3    3    0.004277    0.000000
    3    2    0    4    3   -0.000110    0.000000
    3    2    0    1    4    0.000008    0.000000
    3    2    0    2    4    0.015050    0.000000
    3    2    0    3    4   -0.000637    0.000000
    3    2    0    4    4    0.004277   -0.000000
    3    2    1    1    1    0.000005   -0.000000
    3    2    1    2    1   -0.000204    0.000000
    3    2    1    3    1   -0.000119   -0.000000
    3    2    1    4    1    0.000025   -0.000000
    3    2    1    1    2   -0.000034   -0.000000
    3    2    1    2    2    0.000005    0.000000
    3    2    1    3    2   -0.000047   -0.000000
    3    2    1    4    2    0.000032    0.000000
    3    2    1    1    3   -0.000008    0.000000
    3    2    1    2    3    0.000124   -0.000000
    3    2    1    3    3    0.000004   -0.000000
    3    2    1    4    3   -0.000110   -0.000000
    3    2    1    1    4    0.000034    0.000000
    3    2    1    2    4    0.000104   -0.000000
    3    2    1    3    4    0.000086    0.000000
    3    2    1    4    4    0.000004    0.000000
    3    2    2    1    1    0.000007    0.000000
    3    2    2    2    1    0.000019   -0.000000
    3    2    2    3    1    0.000070   -0.000000
    3    2    2    4    1    0.000035    0.000000
    3    2    2    1    2   -0.000034    0.000000
    3    2    2    2    2    0.000007   -0.000000
    3    2    2    3    2   -0.000047   -0.000000
    3    2    2    4    2   -0.000115    0.000000
    3    2    2    1    3   -0.000011    0.000000
    3    2    2    2    3   -0.000007   -0.000000
    3    2    2    3    3    0.000013    0.000000
    3    2    2    4    3    0.000006    0.000000
    3    2    2    1    4    0.000034    0.000000
    3    2    2    2    4   -0.000152    0.000000
    3    2    2    3    4    0.000086   -0.000000
    3    2    2    4    4    0.000013   -0.000000
    3    3   -2    1    1    0.000085    0.000000
    3    3   -2    2    1   -0.000007   -0.000000
    3    3   -2    3    1   -0.000063    0.000000
    3    3   -2    4    1   -0.000007    0.000000
    3    3   -2    1    2   -0.000007    0.000000
    3    3   -2    2    2    0.000085    0.000000
    3    3   -2    3    2    0.000012   -0.000000
    3    3   -2    4    2   -0.000011   -0.000000
    3    3   -2    1    3   -0.000063   -0.000000
    3    3   -2    2    3    0.000012    0.000000
    3    3   -2    3    3    0.000093    0.000000
    3    3   -2    4    3    0.000021    0.000000
    3    3   -2    1    4   -0.000007   -0.000000
    3    3   -2    2    4   -0.000011    0.000000
    3    3   -2    3    4    0.000021   -0.000000
    3    3   -2    4    4    0.000093    0.000000
    3    3   -1    1    1    0.000085    0.000000
    3    3   -1    2    1   -0.000007    0.000000
    3    3   -1    3    1   -0.000062   -0.000000
    3    3   -1    4    1   -0.000007    0.000000
    3    3   -1    1    2   -0.000376    0.000000
    3    3   -1    2    2    0.000085   -0.000000
    3    3   -1    3    2    0.000144   -0.000000
    3    3   -1    4    2   -0.000008   -0.000000
    3    3   -1    1    3   -0.000062   -0.000000
    3    3   -1    2    3    0.000012    0.000000
    3    3   -1    3    3    0.000083    0.000000
    3    3   -1    4    3    0.000021   -0.000000
    3    3   -1    1    4    0.000124   -0.000000
    3    3   -1    2    4   -0.000008   -0.000000
    3    3   -1    3    4   -0.000298   -0.000000
    3    3   -1    4    4    0.000083   -0.000000
    3    3    0    1    1   -0.003801    0.000000
    3    3    0    2    1   -0.000376    0.000000
    3    3    0    3    1    0.001939   -0.000000
    3    3    0    4    1    0.000124   -0.000000
    3    3    0    1    2   -0.000376   -0.000000
    3    3    0    2    2   -0.003801    0.000000
    3    3    0    3    2    0.000144   -0.000000
    3    3    0    4    2    0.004645    0.000001
    3    3    0    1    3    0.001939    0.000000
    3    3    0    2    3    0.000144    0.000000
    3    3    0    3    3   -0.003818    0.000000
    3    3    0    4    3   -0.000298   -0.000000
    3    3    0    1    4    0.000124    0.000000
    3    3    0    2    4    0.004645   -0.000001
    3    3    0    3    4   -0.000298    0.000000
    3    3    0    4    4   -0.003818    0.000000
    3    3    1    1    1    0.000085   -0.000000
    3    3    1    2    1   -0.000376   -0.000000
    3    3    1    3    1   -0.000062    0.000000
    3    3    1    4    1    0.000124    0.000000
    3    3    1    1    2   -0.000007   -0.000000
    3    3    1    2    2    0.000085    0.000000
    3    3    1    3    2    0.000012   -0.000000
    3    3    1    4    2   -0.000008    0.000000
    3    3    1    1    3   -0.000062    0.000000
    3    3    1    2    3    0.000144    0.000000
    3    3    1    3    3    0.000083   -0.000000
    3    3    1    4    3   -0.000298    0.000000
    3    3    1    1    4   -0.000007   -0.000000
    3    3    1    2    4   -0.000008    0.000000
    3    3    1    3    4    0.000021    0.000000
    3    3    1    4    4    0.000083    0.000000
    3    3    2    1    1    0.000085    0.000000
    3    3    2    2    1   -0.000007   -0.000000
    3    3    2    3    1   -0.000063    0.000000
    3    3    2    4    1   -0.000007    0.000000
    3    3    2    1    2   -0.000007    0.000000
    3    3    2    2    2    0.000085    0.000000
    3    3    2    3    2    0.000012   -0.000000
    3    3    2    4    2   -0.000011   -0.000000
    3    3    2    1    3   -0.000063   -0.000000
    3    3    2    2    3    0.000012    0.000000
    3    3    2    3    3    0.000093    0.000000
    3    3    2    4    3    0.000021    0.000000
    3    3    2    1    4   -0.000007   -0.000000
    3    3    2    2    4   -0.000011    0.000000
    3    3    2    3    4    0.000021   -0.000000
    3    3    2    4    4    0.000093    0.000000
